ativo,margem
RAIZI165,0.48
ABEVV127,2.55
CMIGR19,8.92
IRBRV405,19.23
RAIZI17,0.47
ABEVV129,2.79
CMIGR192,9.13
IRBRV407,19.47
RAIZI175,0.45
ABEVV130W1,2.99
CMIGR194,9.34
IRBRV410,19.71
RAIZI18,0.44
ABEVV130W2,2.96
CMIGR197,9.55
IRBRV412,19.95
RAIZI185,0.42
ABEVV130W4,2.91
CMIGR2,5.68
IRBRV415,20.19
RAIZI19,0.41
ABEVV130W5,2.89
CMIGR20,9.76
IRBRV417,20.42
RAIZI195,0.40
ABEVV132,3.04
CMIGR202,9.97
IRBRV420,20.66
RAIZI20,0.39
ABEVV134,3.28
CMIGR204,10.19
IRBRV422,20.90
RAIZI205,0.37
ABEVV135W1,3.49
CMIGR207,10.40
IRBRV425,21.14
RAIZI21,0.36
ABEVV135W2,3.46
CMIGR21,10.62
IRBRV425W5,21.86
RAIZI215,0.35
ABEVV135W4,3.39
CMIGR212,10.83
IRBRV427,21.38
RAIZI22,0.34
ABEVV135W5,3.37
CMIGR215,11.05
IRBRV430,21.62
RAIZJ10,0.41
ABEVV137,3.53
CMIGR217,11.26
IRBRV430W5,22.31
RAIZJ101,0.59
ABEVV139,3.78
CMIGR3,6.07
IRBRV432,21.86
RAIZJ106,0.54
ABEVV140W1,3.99
CMIGR4,6.86
IRBRV435,22.11
RAIZJ111,0.50
ABEVV140W2,3.95
CMIGR5,7.26
IRBRV435W5,22.77
RAIZJ116,0.45
ABEVV140W4,3.88
CMIGR904,1.69
IRBRV437,22.35
RAIZJ126,0.37
ABEVV140W5,3.85
CMIGR924,1.79
IRBRV440,22.59
RAIZJ131,0.33
ABEVV142,4.03
CMIGR954,1.95
IRBRV440W5,23.22
RAIZJ136,0.29
ABEVV144,4.27
CMIGR974,2.06
IRBRV442,22.83
RAIZJ146,0.22
ABEVV145W1,4.49
CMIGS1,5.66
IRBRV445,23.07
RAIZJ156,0.16
ABEVV145W2,4.45
CMIGS10,2.17
IRBRV445W1,23.05
RAIZJ660,0.93
ABEVV145W4,4.38
CMIGS101,2.43
IRBRV445W2,23.02
RAIZJ760,0.83
ABEVV145W5,4.34
CMIGS104,2.58
IRBRV445W4,23.34
RAIZJ860,0.73
ABEVV147,4.52
CMIGS107,2.73
IRBRV445W5,23.68
RAIZJ960,0.64
ABEVV149,4.77
CMIGS11,2.88
IRBRV447,23.31
RAIZK105,0.58
ABEVV150W1,4.98
CMIGS111,3.04
IRBRV450,23.55
RAIZK110,0.53
ABEVV150W2,4.95
CMIGS114,3.20
IRBRV450W1,23.55
RAIZK115,0.49
ABEVV150W4,4.87
CMIGS116,3.36
IRBRV450W2,23.51
RAIZK120,0.45
ABEVV150W5,4.83
CMIGS12,3.52
IRBRV450W4,23.81
RAIZK125,0.42
ABEVV153,5.02
CMIGS122,3.69
IRBRV450W5,24.14
RAIZK130,0.38
ABEVV154,5.26
CMIGS125,3.86
IRBRV452,23.80
RAIZK135,0.35
ABEVV155W1,5.48
CMIGS127,4.03
IRBRV455,24.04
RAIZK140,0.32
ABEVV155W2,5.44
CMIGS13,4.21
IRBRV455W1,24.05
RAIZK150,0.26
ABEVV155W4,5.36
CMIGS132,4.38
IRBRV455W2,24.00
RAIZK600,0.99
ABEVV155W5,5.32
CMIGS135,4.56
IRBRV455W4,24.28
RAIZK650,0.94
ABEVV157,5.51
CMIGS137,4.74
IRBRV455W5,24.60
RAIZK700,0.90
ABEVV160W1,5.98
CMIGS139,4.92
IRBRV457,24.28
RAIZK750,0.85
ABEVV160W2,5.94
CMIGS142,5.10
IRBRV460,24.52
RAIZK800,0.80
ABEVV160W4,5.86
CMIGS144,5.29
IRBRV460W1,24.55
RAIZK850,0.76
ABEVV160W5,5.82
CMIGS146,5.48
IRBRV460W2,24.49
RAIZK900,0.71
ABEVV161,5.76
CMIGS151,5.85
IRBRV460W4,24.75
RAIZK950,0.66
ABEVV162,6.01
CMIGS156,6.24
IRBRV460W5,25.06
RAIZK99,0.62
ABEVV164,6.26
CMIGS16,6.43
IRBRV462,24.77
RAIZL105,0.60
ABEVV165W1,6.48
CMIGS162,6.63
IRBRV465,25.01
RAIZL110,0.55
ABEVV165W2,6.44
CMIGS164,6.82
IRBRV465W1,25.04
RAIZL115,0.51
ABEVV165W4,6.35
CMIGS167,7.02
IRBRV465W2,24.98
RAIZL120,0.48
ABEVV165W5,6.31
CMIGS17,7.22
IRBRV465W4,25.23
RAIZL125,0.44
ABEVV167,6.50
CMIGS172,7.42
IRBRV465W5,25.52
RAIZL130,0.41
ABEVV169,6.75
CMIGS174,7.62
IRBRV467,25.25
RAIZL135,0.38
ABEVV170W1,6.98
CMIGS177,7.82
IRBRV470,25.49
RAIZL140,0.35
ABEVV170W2,6.93
CMIGS18,8.02
IRBRV470W1,25.54
RAIZL145,0.32
ABEVV170W4,6.85
CMIGS182,8.23
IRBRV470W2,25.48
RAIZL149,0.30
ABEVV170W5,6.80
CMIGS184,8.43
IRBRV470W4,25.70
RAIZL155,0.28
ABEVV172,7.00
CMIGS187,8.63
IRBRV470W5,25.98
RAIZL600,1.00
ABEVV174,7.25
CMIGS19,8.84
IRBRV472,25.74
RAIZL700,0.91
ABEVV175W2,7.43
CMIGS192,9.05
IRBRV475,25.98
RAIZL800,0.82
ABEVV175W4,7.34
CMIGS194,9.25
IRBRV475W1,26.04
RAIZL850,0.77
ABEVV175W5,7.30
CMIGS197,9.46
IRBRV475W2,25.97
RAIZL900,0.73
ABEVV177,7.50
CMIGS2,6.05
IRBRV475W4,26.17
RAIZL950,0.68
ABEVV179,7.74
CMIGS20,9.67
IRBRV475W5,26.45
RAIZL99,0.64
ABEVV182,7.99
CMIGS202,9.88
IRBRV477,26.22
RAIZM105,0.32
ABEVV184,8.24
CMIGS204,10.09
IRBRV480,26.47
RAIZM110,0.36
ABEVV187,8.49
CMIGS207,10.30
IRBRV480W1,26.54
RAIZM115,0.40
ABEVV189,8.74
CMIGS21,10.51
IRBRV480W2,26.46
RAIZM120,0.45
ABEVV192,8.98
CMIGS212,10.72
IRBRV480W4,26.65
RAIZM125,0.49
ABEVV194,9.23
CMIGS214,10.93
IRBRV480W5,26.91
RAIZM130,0.53
ABEVV197,9.48
CMIGS217,11.14
IRBRV482,26.71
RAIZM135,0.58
ABEVV199,9.73
CMIGS90,1.75
IRBRV485,26.95
RAIZM140,0.63
ABEVV202,9.98
CMIGS924,1.85
IRBRV485W1,27.04
RAIZM149,0.72
ABEVV204,10.22
CMIGS95,2.01
IRBRV485W2,26.95
RAIZM160,0.81
ABEVV207,10.47
CMIGS974,2.12
IRBRV485W4,27.12
RAIZM170,0.90
ABEVV209,10.72
CMIGS99,2.29
IRBRV485W5,27.38
RAIZM180,0.99
ABEVV212,10.97
CMIGT100,2.23
IRBRV487,27.20
RAIZM190,1.09
ABEVV214,11.21
CMIGU100,2.28
IRBRV490,27.44
RAIZM200,1.18
ABEVV217,11.46
CMIGV100,1.17
IRBRV490W1,27.53
RAIZM800,0.13
ABEVV219,11.71
CMIGV102,1.53
IRBRV490W2,27.45
RAIZM850,0.17
ABEVV222,11.96
CMIGV105,1.74
IRBRV490W4,27.60
RAIZM900,0.20
ABEVV224,12.21
CMIGV106,1.78
IRBRV490W5,27.85
RAIZM950,0.24
ABEVV227,12.45
CMIGV110,2.23
IRBRV492,27.69
RAIZM99,0.28
ABEVV229,12.70
CMIGV113,2.46
IRBRV495,27.93
RAIZN200,1.17
ABEVV232,12.95
CMIGV115,2.70
IRBRV495W1,28.03
RAIZO200,1.16
ABEVV234,13.20
CMIGV118,2.94
IRBRV495W5,28.31
RAIZP200,1.15
ABEVV237,13.45
CMIGV120,3.18
IRBRV497,28.17
RAIZQ200,1.14
ABEVV239,13.69
CMIGV123,3.42
IRBRV500,28.42
RAIZR200,1.13
ABEVV24,14.19
CMIGV125,3.67
IRBRV500W1,28.53
RAIZS100,0.30
ABEVV242,13.94
CMIGV128,3.91
IRBRV500W5,28.78
RAIZS110,0.37
ABEVV247,14.44
CMIGV130,4.16
IRBRV505,28.91
RAIZS120,0.45
ABEVV249,14.69
CMIGV133,4.40
IRBRV510,29.40
RAIZS130,0.53
ABEVW102,0.69
CMIGV135,4.65
IRBRV510W5,29.72
RAIZS140,0.61
ABEVW104,0.82
CMIGV138,4.89
IRBRV515,29.89
RAIZS150,0.69
ABEVW109,1.13
CMIGV140,5.14
IRBRV520,30.38
RAIZS160,0.78
ABEVW110,0.97
CMIGV143,5.39
IRBRV520W5,30.66
RAIZS170,0.86
ABEVW112,1.31
CMIGV145,5.64
IRBRV525,30.87
RAIZS180,0.95
ABEVW114,1.49
CMIGV148,5.88
IRBRV530,31.36
RAIZS20,1.12
ABEVW12,2.08
CMIGV149,6.13
IRBRV530W5,31.61
RAIZS210,1.21
ABEVW120,1.68
CMIGV153,6.38
IRBRV535,31.85
RAIZT13,0.53
ABEVW122,1.88
CMIGV155,6.63
IRBRV540,32.34
RAIZT20,1.11
ABEVW124,2.30
CMIGV158,6.87
IRBRV540W5,32.56
RAIZU16,0.77
ABEVW127,2.51
CMIGV160,7.12
IRBRV545,32.83
RAIZU165,0.81
ABEVW129,2.74
CMIGV163,7.37
IRBRV550,33.32
RAIZU17,0.85
ABEVW132,2.96
CMIGV165,7.62
IRBRV555,33.81
RAIZU175,0.90
ABEVW134,3.19
CMIGV168,7.87
IRBRV560,34.30
RAIZU18,0.94
ABEVW137,3.42
CMIGV170,8.11
IRBRV565,34.80
RAIZU185,0.98
ABEVW139,3.66
CMIGV173,8.36
IRBRV570,35.29
RAIZU19,1.02
ABEVW142,3.89
CMIGV175,8.61
IRBRV575,35.78
RAIZU195,1.07
ABEVW144,4.13
CMIGV178,8.86
IRBRV580,36.27
RAIZU20,1.11
ABEVW147,4.37
CMIGV180,9.10
IRBRV585,36.77
RAIZU205,1.15
ABEVW149,4.61
CMIGV183,9.35
IRBRV590,37.26
RAIZU21,1.19
ABEVW152,4.85
CMIGV185,9.60
IRBRV595,37.75
RAIZU215,1.24
ABEVW154,5.09
CMIGV188,9.85
IRBRV600,38.24
RAIZU22,1.28
ABEVW158,5.33
CMIGV190,10.10
IRBRV605,38.74
RAIZV10,0.45
ABEVW161,5.58
CMIGV193,10.34
IRBRV610,39.23
RAIZV101,0.26
ABEVW162,5.82
CMIGV195,10.59
IRBRV615,39.72
RAIZV106,0.30
ABEVW164,6.06
CMIGV198,10.84
IRBRV620,40.22
RAIZV111,0.35
ABEVW167,6.31
CMIGV200,11.09
IRBRV625,40.71
RAIZV116,0.40
ABEVW169,6.55
CMIGV203,11.33
IRBRW350,15.80
RAIZV126,0.49
ABEVW172,6.80
CMIGV205,11.58
IRBRW355,16.22
RAIZV131,0.54
ABEVW174,7.04
CMIGV208,11.83
IRBRW360,16.64
RAIZV136,0.59
ABEVW177,7.28
CMIGV21,13.32
IRBRW365,17.06
RAIZV146,0.69
ABEVW179,7.53
CMIGV210,12.08
IRBRW370,17.48
RAIZV156,0.79
ABEVW182,7.77
CMIGV212,13.07
IRBRW375,17.91
RAIZV166,0.89
ABEVW183,8.02
CMIGV213,12.33
IRBRW380,18.33
RAIZV176,0.99
ABEVW187,8.26
CMIGV215,12.57
IRBRW385,18.76
RAIZV186,1.08
ABEVW188,8.51
CMIGV217,13.57
IRBRW390,19.19
RAIZV196,1.18
ABEVW192,8.75
CMIGV218,12.82
IRBRW395,19.62
RAIZV206,1.28
ABEVW193,9.00
CMIGV220,13.81
IRBRW400,20.06
RAIZV216,1.38
ABEVW197,9.24
CMIGV222,14.06
IRBRW405,20.49
RAIZV226,1.48
ABEVW198,9.49
CMIGV225,14.31
IRBRW410,20.93
RAIZV860,0.13
ABEVW202,9.73
CMIGV227,14.56
IRBRW415,21.37
RAIZV960,0.21
ABEVW203,9.98
CMIGV800,0.53
IRBRW420,21.81
RAIZW105,0.31
ABEVW207,10.22
CMIGV810,0.58
IRBRW425,22.25
RAIZW110,0.35
ABEVW208,10.47
CMIGV830,0.70
IRBRW430,22.69
RAIZW115,0.39
ABEVW212,10.71
CMIGV850,0.82
IRBRW432,22.91
RAIZW120,0.44
ABEVW213,10.96
CMIGV860,0.88
IRBRW435,23.13
RAIZW125,0.49
ABEVW217,11.20
CMIGV880,1.02
IRBRW437,23.36
RAIZW130,0.53
ABEVW222,11.69
CMIGV904,0.64
IRBRW440,23.58
RAIZW135,0.58
ABEVW227,12.18
CMIGV910,1.25
IRBRW442,23.80
RAIZW140,0.63
ABEVW232,12.67
CMIGV924,0.76
IRBRW445,24.02
RAIZW150,0.72
ABEVW237,13.16
CMIGV930,1.40
IRBRW447,24.25
RAIZW160,0.81
ABEVW242,13.65
CMIGV940,1.49
IRBRW450,24.47
RAIZW165,0.86
ABEVW247,14.14
CMIGV954,0.95
IRBRW452,24.69
RAIZW170,0.91
ABEVX101,0.80
CMIGV974,1.10
IRBRW455,24.92
RAIZW180,1.01
ABEVX106,1.07
CMIGV99,1.32
IRBRW457,25.14
RAIZW190,1.10
ABEVX111,1.39
CMIGW101,1.64
IRBRW460,25.37
RAIZW200,1.20
ABEVX113,1.56
CMIGW104,1.82
IRBRW462,25.59
RAIZW210,1.30
ABEVX116,1.74
CMIGW106,2.01
IRBRW465,25.82
RAIZW220,1.40
ABEVX118,1.92
CMIGW109,2.21
IRBRW467,26.05
RAIZW230,1.49
ABEVX122,2.11
CMIGW11,3.48
IRBRW470,26.27
RAIZW800,0.12
ABEVX126,2.52
CMIGW111,2.41
IRBRW472,26.50
RAIZW850,0.15
ABEVX129,2.72
CMIGW114,2.61
IRBRW475,26.73
RAIZW900,0.18
ABEVX132,2.94
CMIGW116,2.82
IRBRW477,26.95
RAIZW950,0.22
ABEVX137,3.37
CMIGW119,3.04
IRBRW480,27.18
RAIZW99,0.26
ABEVX14,2.31
CMIGW125,3.26
IRBRW485,27.63
RAIZX105,0.31
ABEVX141,3.60
CMIGW126,3.70
IRBRW490,28.09
RAIZX110,0.36
ABEVX142,3.82
CMIGW129,3.93
IRBRW495,28.55
RAIZX115,0.40
ABEVX146,4.28
CMIGW131,4.16
IRBRW500,29.01
RAIZX120,0.45
ABEVX15,3.15
CMIGW134,4.39
IRBRW510,29.92
RAIZX125,0.49
ABEVX150,4.74
CMIGW136,4.62
IRBRW520,30.85
RAIZX130,0.54
ABEVX151,4.51
CMIGW139,4.86
IRBRW530,31.77
RAIZX135,0.58
ABEVX156,5.21
CMIGW141,5.09
IRBRW540,32.70
RAIZX140,0.63
ABEVX16,4.05
CMIGW144,5.33
IRBRW550,33.63
RAIZX145,0.67
ABEVX160,5.69
CMIGW146,5.57
IRBRW560,34.56
RAIZX149,0.72
ABEVX161,5.45
CMIGW149,5.81
IRBRW570,35.50
RAIZX155,0.77
ABEVX166,6.16
CMIGW151,6.05
IRBRW580,36.43
RAIZX160,0.81
ABEVX168,6.40
CMIGW154,6.29
IRBRW590,37.37
RAIZX165,0.86
ABEVX17,4.98
CMIGW156,6.53
IRBRX380,19.90
RAIZX170,0.91
ABEVX171,6.64
CMIGW159,6.77
IRBRX385,20.31
RAIZX175,0.95
ABEVX176,7.12
CMIGW161,7.02
IRBRX390,20.73
RAIZX180,1.00
ABEVX178,7.36
CMIGW164,7.26
IRBRX395,21.14
RAIZX19,1.10
ABEVX18,5.93
CMIGW166,7.50
IRBRX40,21.56
RAIZX195,1.14
ABEVX188,8.33
CMIGW169,7.74
IRBRX405,21.98
RAIZX200,1.19
ABEVX190,6.88
CMIGW171,7.99
IRBRX410,22.40
RAIZX204,1.28
ABEVX193,8.81
CMIGW174,8.23
IRBRX415,22.82
RAIZX205,1.24
ABEVX198,9.30
CMIGW176,8.47
IRBRX420,23.24
RAIZX220,1.38
ABEVX200,7.85
CMIGW179,8.72
IRBRX425,23.66
RAIZX230,1.48
ABEVX203,9.78
CMIGW181,8.96
IRBRX430,24.09
RAIZX800,0.13
ABEVX208,10.27
CMIGW184,9.21
IRBRX435,24.51
RAIZX850,0.16
ABEVX213,10.75
CMIGW186,9.45
IRBRX440,24.94
RAIZX900,0.19
ABEVX218,11.23
CMIGW189,9.69
IRBRX442,25.16
RAIZX950,0.23
ABEVX223,11.72
CMIGW191,9.94
IRBRX445,25.37
RAIZX99,0.27
ABEVX228,12.20
CMIGW194,10.18
IRBRX447,25.58
RDORA266,29.23
ABEVX233,12.69
CMIGW196,10.43
IRBRX450,25.80
RDORA269,29.01
ABEVX238,13.17
CMIGW199,10.67
IRBRX452,26.02
RDORA271,28.79
ABEVX243,13.66
CMIGW201,10.92
IRBRX455,26.23
RDORA274,28.57
ABEVX248,14.14
CMIGW204,11.16
IRBRX457,26.45
RDORA279,28.12
ALOSA164,19.28
CMIGW206,11.40
IRBRX460,26.66
RDORA280,28.34
ALOSA166,19.06
CMIGW209,11.65
IRBRX462,26.88
RDORA281,27.91
ALOSA169,18.83
CMIGW211,11.89
IRBRX465,27.10
RDORA284,27.69
ALOSA171,18.61
CMIGW213,12.87
IRBRX467,27.31
RDORA286,27.47
ALOSA176,18.16
CMIGW214,12.14
IRBRX470,27.53
RDORA396,18.59
ALOSA179,17.94
CMIGW215,13.12
IRBRX472,27.75
RDORA411,17.50
ALOSA180,18.38
CMIGW216,12.38
IRBRX475,27.97
RDORA414,17.32
ALOSA181,17.72
CMIGW219,12.63
IRBRX477,28.18
RDORA416,17.15
ALOSA184,17.50
CMIGW220,13.60
IRBRX480,28.40
RDORA419,16.97
ALOSA185,17.28
CMIGW818,0.92
IRBRX482,28.62
RDORA421,16.79
ALOSA188,17.06
CMIGW858,1.15
IRBRX485,28.84
RDORA424,16.62
ALOSA190,16.84
CMIGW888,1.34
IRBRX487,29.06
RDORA426,16.44
ALOSA193,16.63
CMIGW908,1.47
IRBRX490,29.28
RDORA429,16.27
ALOSA195,16.41
CMIGW912,0.98
IRBRX495,29.72
RDORA431,16.10
ALOSA198,16.20
CMIGW918,1.54
IRBRX499,30.16
RDORA434,15.93
ALOSA200,15.99
CMIGW928,1.61
IRBRX510,31.04
RDORA436,15.76
ALOSA203,15.77
CMIGW932,1.09
IRBRX520,31.92
RDORA439,15.59
ALOSA205,15.56
CMIGW962,1.27
IRBRX530,32.81
RDORA441,15.43
ALOSA208,15.36
CMIGW968,1.90
IRBRX540,33.70
RDORA444,15.26
ALOSA210,15.15
CMIGW978,1.97
IRBRX550,34.60
RDORA448,15.10
ALOSA213,14.94
CMIGW982,1.40
IRBRX560,35.50
RDORA449,14.93
ALOSA243,12.56
CMIGX104,1.98
IRBRX570,36.40
RDORA451,14.77
ALOSA253,11.82
CMIGX105,2.09
IRBRX580,37.30
RDORA454,14.61
ALOSA263,11.10
CMIGX108,2.16
IRBRX590,38.20
RDORA456,14.45
ALOSA273,10.42
CMIGX109,2.45
IRBRX600,39.11
RDORA459,14.29
ALOSA280,9.92
CMIGX11,3.03
IRBRX610,40.02
RDORA461,14.13
ALOSB18,18.73
CMIGX113,2.64
IRBRX620,40.93
RDORA464,13.97
ALOSC180,19.03
CMIGX114,2.83
IRBRX630,41.84
RDORA466,13.81
ALOSD180,19.32
CMIGX118,3.23
IRBRX700,48.29
RDORA469,13.66
ALOSE180,19.59
CMIGX126,3.73
ISAEA196,10.40
RDORA471,13.51
ALOSF180,19.93
CMIGX129,3.95
ISAEA199,10.21
RDORA474,13.35
ALOSG18,20.21
CMIGX131,4.16
ISAEA201,10.03
RDORA476,13.20
ALOSH18,20.54
CMIGX134,4.38
ISAEA204,9.84
RDORA479,13.05
ALOSI145,23.64
CMIGX136,4.60
ISAEA206,9.66
RDORA481,12.91
ALOSI220W4,12.80
CMIGX139,4.82
ISAEA209,9.48
RDORB28,28.89
ALOSI225W4,12.30
CMIGX141,5.05
ISAEA211,9.31
RDORC28,29.36
ALOSI230W4,11.80
CMIGX144,5.28
ISAEA214,9.13
RDORD28,29.80
ALOSI235W4,11.31
CMIGX146,5.51
ISAEA216,8.97
RDORE280,30.20
ALOSI240W4,10.81
CMIGX149,5.73
ISAEA219,8.80
RDORF280,30.72
ALOSI245W4,10.31
CMIGX151,5.97
ISAEA221,8.63
RDORG28,31.14
ALOSI250W4,9.81
CMIGX154,6.20
ISAEA224,8.47
RDORH245,34.39
ALOSI255W4,9.31
CMIGX156,6.43
ISAEA229,8.16
RDORH250,34.02
ALOSI260W4,8.81
CMIGX159,6.67
ISAEA231,8.00
RDORI280,32.01
ALOSI265W4,8.31
CMIGX161,6.90
ISAEA234,7.85
RDORJ213,33.55
ALOSJ176,17.48
CMIGX164,7.14
ISAEA236,7.70
RDORJ221,32.81
ALOSJ181,16.98
CMIGX166,7.37
ISAEA239,7.56
RDORJ228,32.07
ALOSJ186,16.48
CMIGX169,7.61
ISAEA240,8.31
RDORJ236,31.32
ALOSJ191,15.99
CMIGX171,7.85
ISAEA241,7.41
RDORJ241,30.83
ALOSJ196,15.49
CMIGX174,8.08
ISAEA244,7.27
RDORJ248,30.09
ALOSJ200W5,15.10
CMIGX176,8.32
ISAEA246,7.13
RDORJ256,29.34
ALOSJ201,15.00
CMIGX179,8.56
ISAEB191,11.26
RDORJ263,28.60
ALOSJ205W5,14.61
CMIGX181,8.80
ISAEB194,11.08
RDORJ271,27.86
ALOSJ206,14.50
CMIGX184,9.04
ISAEB196,10.90
RDORJ276,27.36
ALOSJ210W5,14.13
CMIGX186,9.28
ISAEB20,10.72
RDORJ280,27.11
ALOSJ211,14.01
CMIGX189,9.52
ISAEB201,10.55
RDORJ283,26.62
ALOSJ215W5,13.65
CMIGX191,9.76
ISAEB204,10.38
RDORJ291,25.88
ALOSJ216,13.52
CMIGX194,10.00
ISAEB206,10.21
RDORJ298,25.13
ALOSJ218,14.26
CMIGX196,10.24
ISAEB21,10.04
RDORJ309,23.89
ALOSJ219,13.27
CMIGX199,10.48
ISAEB211,9.88
RDORJ314,23.40
ALOSJ220W1,12.87
CMIGX2,3.31
ISAEB214,9.72
RDORJ316,23.15
ALOSJ220W2,12.93
CMIGX201,10.72
ISAEB216,9.56
RDORJ321,22.66
ALOSJ220W4,13.08
CMIGX204,10.96
ISAEB219,9.40
RDORJ326,22.16
ALOSJ220W5,13.17
CMIGX206,11.20
ISAEB221,9.25
RDORJ331,21.66
ALOSJ221,13.02
CMIGX209,11.44
ISAEB224,9.10
RDORJ336,21.17
ALOSJ225W1,12.37
CMIGX211,11.68
ISAEB229,8.80
RDORJ341,20.67
ALOSJ225W2,12.43
CMIGX214,11.92
ISAEB231,8.65
RDORJ346,20.18
ALOSJ225W4,12.59
CMIGX216,12.16
ISAEB234,8.51
RDORJ35,19.68
ALOSJ225W5,12.70
CMIGX219,12.41
ISAEB236,8.37
RDORJ351,19.93
ALOSJ226,12.53
CMIGX907,1.15
ISAEB24,8.95
RDORJ354,19.44
ALOSJ230W1,11.87
CMIGX913,1.10
ISAEB295,6.45
RDORJ356,19.19
ALOSJ230W2,11.94
CMIGX93,1.81
ISAEC190,13.24
RDORJ359,18.94
ALOSJ230W4,12.11
CMIGX933,1.21
ISAEC224,9.55
RDORJ361,18.69
ALOSJ230W5,12.23
CMIGX957,1.43
ISAEC244,8.47
RDORJ364,18.45
ALOSJ231,12.04
CMIGX963,1.38
ISAED24,9.90
RDORJ366,18.20
ALOSJ235W1,11.37
CMIGX99,1.75
ISAEE240,10.30
RDORJ369,17.95
ALOSJ235W2,11.44
CMINA417,3.31
ISAEF209,11.68
RDORJ371,17.70
ALOSJ235W4,11.63
CMINA500,2.81
ISAEG209,12.09
RDORJ374,17.45
ALOSJ235W5,11.76
CMINA600,2.05
ISAEG24,11.19
RDORJ376,17.21
ALOSJ236,11.55
CMINA697,1.31
ISAEH24,11.65
RDORJ380,16.72
ALOSJ240W1,10.87
CMINA700,1.41
ISAEI24,11.97
RDORJ381,16.96
ALOSJ240W2,10.95
CMINB457,3.07
ISAEJ181,10.63
RDORJ384,16.47
ALOSJ240W4,11.16
CMINB462,3.03
ISAEJ186,10.14
RDORJ385,16.23
ALOSJ240W5,11.30
CMINB467,2.99
ISAEJ191,9.64
RDORJ389,15.99
ALOSJ241,11.07
CMINB472,2.95
ISAEJ196,9.15
RDORJ391,15.74
ALOSJ245W1,10.37
CMINB482,2.87
ISAEJ201,8.65
RDORJ394,15.50
ALOSJ245W2,10.46
CMINB487,2.83
ISAEJ206,8.16
RDORJ396,15.26
ALOSJ245W4,10.69
CMINB492,2.79
ISAEJ211,7.67
RDORJ399,15.02
ALOSJ245W5,10.84
CMINB497,2.75
ISAEJ216,7.18
RDORJ401,14.78
ALOSJ246,10.58
CMINB500,2.91
ISAEJ221,6.70
RDORJ404,14.54
ALOSJ250W1,9.88
CMINB502,2.72
ISAEJ231,5.76
RDORJ405,14.30
ALOSJ250W2,9.97
CMINB512,2.64
ISAEJ236,5.34
RDORJ409,14.07
ALOSJ250W4,10.22
CMINB522,2.57
ISAEJ240,6.22
RDORJ41,13.83
ALOSJ250W5,10.39
CMINB532,2.50
ISAEJ241,4.94
RDORJ410,13.36
ALOSJ251,10.10
CMINC500,2.99
ISAEJ246,4.56
RDORJ414,13.59
ALOSJ255W1,9.38
CMINC600,2.29
ISAEJ251,4.19
RDORJ419,13.12
ALOSJ255W2,9.48
CMINC700,1.71
ISAEJ256,3.85
RDORJ420,12.89
ALOSJ255W4,9.76
CMIND500,3.07
ISAEJ261,3.52
RDORK220,33.20
ALOSJ255W5,9.94
CMINE500,3.14
ISAEJ266,3.21
RDORK227,32.47
ALOSJ256,9.63
CMINE600,2.48
ISAEJ271,2.92
RDORK232,32.71
ALOSJ260W1,8.88
CMINE700,1.93
ISAEJ276,2.65
RDORK237,31.49
ALOSJ260W2,8.99
CMINF500,3.23
ISAEK171,11.86
RDORK245,30.76
ALOSJ260W4,9.31
CMINF70,2.06
ISAEK176,11.37
RDORK255,29.78
ALOSJ260W5,9.50
CMING50,3.30
ISAEK181,10.89
RDORK265,28.81
ALOSJ261,9.15
CMING700,2.16
ISAEK186,10.41
RDORK272,28.07
ALOSJ265W1,8.39
CMINH50,3.38
ISAEK191,9.93
RDORK282,27.10
ALOSJ265W2,8.51
CMINH700,2.27
ISAEK196,9.50
RDORK290,26.36
ALOSJ265W4,8.86
CMINI50,3.44
ISAEK199,9.29
RDORK300,25.39
ALOSJ265W5,9.06
CMINI700,2.36
ISAEK201,9.08
RDORK303,24.90
ALOSJ266,8.69
CMINJ419,3.08
ISAEK204,8.87
RDORK310,24.41
ALOSJ270W5,8.64
CMINJ429,2.99
ISAEK206,8.66
RDORK313,23.92
ALOSJ271,8.23
CMINJ439,2.89
ISAEK209,8.46
RDORK317,23.68
ALOSJ275W5,8.22
CMINJ449,2.79
ISAEK211,8.25
RDORK327,22.72
ALOSJ280W5,7.81
CMINJ459,2.69
ISAEK214,8.05
RDORK335,22.02
ALOSJ285W5,7.41
CMINJ469,2.59
ISAEK216,7.86
RDORK338,21.55
ALOSJ290W5,7.01
CMINJ479,2.49
ISAEK219,7.66
RDORK34,20.85
ALOSJ295W5,6.63
CMINJ489,2.39
ISAEK221,7.47
RDORK340,21.31
ALOSK169,18.35
CMINJ504,2.24
ISAEK224,7.28
RDORK345,21.08
ALOSK179,17.38
CMINJ524,2.04
ISAEK229,6.91
RDORK348,20.61
ALOSK180,17.86
CMINJ544,1.85
ISAEK231,6.73
RDORK350,20.38
ALOSK184,16.91
CMINJ564,1.65
ISAEK234,6.56
RDORK353,20.15
ALOSK189,16.43
CMINJ584,1.46
ISAEK236,6.39
RDORK355,19.92
ALOSK194,15.95
CMINJ604,1.28
ISAEK239,6.22
RDORK358,19.69
ALOSK199,15.48
CMINJ644,0.94
ISAEK240,7.10
RDORK36,18.11
ALOSK201,15.25
CMINJ650,1.11
ISAEK241,6.05
RDORK360,19.46
ALOSK204,15.01
CMINJ664,0.79
ISAEK244,5.89
RDORK363,19.24
