ativo,margem
SLCEX182,"6,74"
BBASW211,"5,29"
CVCBS200,"1,08"
KLBNL159,"6,49"
SLCEX184,"6,98"
BBASW214,"5,51"
CVCBT30,"1,91"
KLBNL160,"6,71"
SLCEX189,"7,45"
BBASW215W1,"5,56"
CVCBT350,"2,34"
KLBNL164,"6,06"
SLCEX194,"7,93"
BBASW215W2,"5,57"
CVCBU20,"1,08"
KLBNL165,"6,28"
SLCEX199,"8,41"
BBASW215W4,"5,60"
CVCBV105,"0,17"
KLBNL169,"5,65"
SLCEX204,"8,90"
BBASW216,"5,74"
CVCBV115,"0,26"
KLBNL170,"5,85"
SLCEX209,"9,38"
BBASW219,"5,97"
CVCBV125,"0,36"
KLBNL174,"5,24"
SLCEX214,"9,86"
BBASW220W1,"6,03"
CVCBV130,"0,41"
KLBNL175,"5,44"
SLCEX219,"10,35"
BBASW220W2,"6,02"
CVCBV135,"0,46"
KLBNL18,"4,85"
SLCEX224,"10,83"
BBASW220W4,"6,04"
CVCBV145,"0,56"
KLBNL180,"5,04"
SLCEX229,"11,32"
BBASW221,"6,19"
CVCBV155,"0,66"
KLBNL184,"4,47"
SLCEX232,"11,56"
BBASW224,"6,42"
CVCBV160W2,"0,72"
KLBNL185,"4,66"
SLCEX234,"11,80"
BBASW225W1,"6,50"
CVCBV160W4,"0,71"
KLBNL189,"4,12"
SLCEX239,"12,29"
BBASW225W2,"6,49"
CVCBV160W5,"0,70"
KLBNL190,"4,29"
SLCEX244,"12,78"
BBASW225W4,"6,50"
CVCBV165,"0,76"
KLBNL194,"3,77"
SLCEX249,"13,26"
BBASW230W1,"6,98"
CVCBV169,"0,81"
KLBNL195,"3,94"
SLCEX254,"13,75"
BBASW230W2,"6,96"
CVCBV170W2,"0,81"
KLBNL199,"3,45"
SLCEX259,"14,23"
BBASW230W4,"6,96"
CVCBV170W4,"0,81"
KLBNL200,"3,61"
SLCEX264,"14,72"
BBASW231,"7,12"
CVCBV170W5,"0,80"
KLBNL204,"3,14"
SLCEX269,"15,21"
BBASW232,"6,89"
CVCBV175,"0,86"
KLBNL205,"3,29"
SMALA10,"32,40"
BBASW234,"7,36"
CVCBV179,"0,91"
KLBNL210,"2,86"
SMALA101,"31,71"
BBASW235,"6,66"
CVCBV180W2,"0,92"
KLBNL215,"2,59"
SMALA102,"31,03"
BBASW235W1,"7,46"
CVCBV180W4,"0,91"
KLBNL220,"2,72"
SMALA103,"30,37"
BBASW235W2,"7,43"
CVCBV180W5,"0,90"
KLBNM172,"3,26"
SMALA104,"29,71"
BBASW235W4,"7,42"
CVCBV185,"0,96"
KLBNM182,"4,04"
SMALA106,"28,43"
BBASW240W1,"7,95"
CVCBV19,"1,26"
KLBNM197,"5,29"
SMALA107,"27,80"
BBASW240W2,"7,91"
CVCBV190,"1,01"
KLBNM199,"5,51"
SMALA108,"27,18"
BBASW240W4,"7,89"
CVCBV190W2,"1,01"
KLBNM202,"5,73"
SMALA109,"26,57"
BBASW242,"7,83"
CVCBV190W4,"1,01"
KLBNM204,"5,95"
SMALA110,"25,97"
BBASW244,"8,31"
CVCBV190W5,"1,00"
KLBNM207,"6,17"
SMALA111,"25,38"
BBASW245,"8,07"
CVCBV195,"1,06"
KLBNM209,"6,40"
SMALA112,"24,81"
BBASW245W1,"8,43"
CVCBV199,"1,11"
KLBNM212,"6,63"
SMALA113,"24,24"
BBASW245W2,"8,39"
CVCBV200W2,"1,12"
KLBNM217,"7,08"
SMALA114,"23,68"
BBASW245W4,"8,36"
CVCBV200W4,"1,10"
KLBNM219,"7,31"
SMALA115,"23,12"
BBASW246,"8,55"
CVCBV200W5,"1,10"
KLBNM220,"6,85"
SMALA116,"22,58"
BBASW250W1,"8,92"
CVCBV205,"1,16"
KLBNM222,"7,54"
SMALA117,"22,05"
BBASW250W2,"8,87"
CVCBV210,"1,21"
KLBNM224,"7,77"
SMALA118,"21,53"
BBASW250W4,"8,84"
CVCBV210W2,"1,22"
KLBNM228,"8,24"
SMALA119,"21,02"
BBASW252,"8,79"
CVCBV210W4,"1,20"
KLBNM229,"8,01"
SMALA120,"20,51"
BBASW255,"9,03"
CVCBV210W5,"1,20"
KLBNM232,"8,47"
SMALA122,"19,54"
BBASW255W1,"9,41"
CVCBV220,"1,31"
KLBNN204,"5,86"
SMALA123,"19,06"
BBASW255W2,"9,36"
CVCBV220W2,"1,32"
KLBNN207,"6,07"
SMALA124,"18,60"
BBASW257,"9,27"
CVCBV220W4,"1,30"
KLBNN209,"6,29"
SMALA870,"42,21"
BBASW26,"9,51"
CVCBV220W5,"1,30"
KLBNN21,"7,16"
SMALA88,"41,40"
BBASW260W1,"9,90"
CVCBV225,"1,36"
KLBNN212,"6,50"
SMALA890,"40,60"
BBASW260W2,"9,85"
CVCBV230,"1,41"
KLBNN217,"6,94"
SMALA900,"39,81"
BBASW262,"9,75"
CVCBV230W2,"1,42"
KLBNN22,"6,72"
SMALA910,"39,03"
BBASW265,"9,99"
CVCBV230W4,"1,40"
KLBNN222,"7,38"
SMALA920,"38,25"
BBASW265W1,"10,39"
CVCBV230W5,"1,40"
KLBNN224,"7,61"
SMALA930,"37,49"
BBASW265W2,"10,34"
CVCBV235,"1,46"
KLBNN227,"7,83"
SMALA940,"36,73"
BBASW267,"10,23"
CVCBV240,"1,51"
KLBNN229,"8,06"
SMALA950,"35,98"
BBASW270,"10,48"
CVCBV240W2,"1,51"
KLBNN232,"8,28"
SMALA960,"35,25"
BBASW272,"10,72"
CVCBV240W4,"1,50"
KLBNN234,"8,51"
SMALA970,"34,52"
BBASW275,"10,96"
CVCBV240W5,"1,50"
KLBNN237,"8,74"
SMALA975,"34,16"
BBASW277,"11,20"
CVCBV245,"1,56"
KLBNN239,"8,96"
SMALA980,"33,80"
BBASW280,"11,45"
CVCBV249,"1,61"
KLBNO159,"2,56"
SMALA985,"33,45"
BBASW282,"11,69"
CVCBV250W2,"1,62"
KLBNO162,"2,71"
SMALA990,"33,09"
BBASW287,"12,18"
CVCBV250W4,"1,60"
KLBNO164,"2,87"
SMALA995,"32,75"
BBASW29,"12,42"
CVCBV250W5,"1,60"
KLBNO167,"3,03"
SMALB110,"28,98"
BBASW290,"11,94"
CVCBV255,"1,66"
KLBNO169,"3,20"
SMALB111,"28,42"
BBASW292,"12,67"
CVCBV260,"1,71"
KLBNO172,"3,36"
SMALB112,"27,87"
BBASW295,"12,91"
CVCBV265,"1,76"
KLBNO174,"3,54"
SMALB113,"27,32"
BBASW297,"13,16"
CVCBV270,"1,81"
KLBNO177,"3,71"
SMALB114,"26,79"
BBASW300,"13,40"
CVCBV275,"1,86"
KLBNO179,"3,89"
SMALB115,"26,26"
BBASW302,"13,65"
CVCBV280,"1,91"
KLBNO182,"4,07"
SMALB116,"25,74"
BBASW305,"13,89"
CVCBV285,"1,96"
KLBNO184,"4,25"
SMALB117,"25,23"
BBASW307,"14,14"
CVCBV290,"2,01"
KLBNO187,"4,44"
SMALB118,"24,73"
BBASW310,"14,38"
CVCBV295,"2,06"
KLBNO189,"4,63"
SMALB119,"24,24"
BBASW312,"14,63"
CVCBV299,"2,11"
KLBNO192,"4,82"
SMALB120,"23,75"
BBASW317,"15,12"
CVCBV305,"2,16"
KLBNO194,"5,02"
SMALB88,"43,47"
BBASW319,"15,61"
CVCBV315,"2,26"
KLBNO197,"5,21"
SMALC108,"32,42"
BBASW32,"15,36"
CVCBV330,"2,41"
KLBNO199,"5,41"
SMALC88,"45,17"
BBASW320,"14,87"
CVCBW100W2,"0,19"
KLBNO202,"5,61"
SMALC950,"40,33"
BBASW324,"16,10"
CVCBW105,"0,22"
KLBNO204,"5,81"
SMALD880,"46,72"
BBASW326,"16,35"
CVCBW110W2,"0,26"
KLBNO207,"6,01"
SMALE88,"48,12"
BBASW329,"16,59"
CVCBW115,"0,30"
KLBNO209,"6,22"
SMALF88,"49,90"
BBASW331,"16,84"
CVCBW120W2,"0,34"
KLBNO212,"6,42"
SMALG88,"51,30"
BBASW334,"17,08"
CVCBW125,"0,38"
KLBNO22,"6,63"
SMALH100,"46,22"
BBASW336,"17,33"
CVCBW130,"0,42"
KLBNP154,"2,07"
SMALH110,"41,25"
BBASW339,"17,58"
CVCBW130W2,"0,42"
KLBNP192,"4,44"
SMALI88,"54,17"
BBASW341,"17,82"
CVCBW135,"0,47"
KLBNP220,"6,56"
SMALJ100,"24,34"
BBASW344,"18,07"
CVCBW140,"0,51"
KLBNP237,"8,02"
SMALJ100W2,"24,02"
BBASW346,"18,31"
CVCBW140W2,"0,51"
KLBNQ22,"6,51"
SMALJ100W4,"24,90"
BBASW349,"18,56"
CVCBW145,"0,56"
KLBNR159,"2,59"
SMALJ100W5,"25,52"
BBASW351,"18,81"
CVCBW15,"0,65"
KLBNR169,"3,16"
SMALJ101,"23,37"
BBASW354,"19,05"
CVCBW150W2,"0,60"
KLBNR220,"6,44"
SMALJ101W2,"23,02"
BBASW356,"19,30"
CVCBW160,"0,70"
KLBNS220,"6,39"
SMALJ101W4,"23,97"
BBASW359,"19,54"
CVCBW160W1,"0,70"
KLBNT159,"2,82"
SMALJ101W5,"24,62"
BBASW361,"19,79"
CVCBW160W2,"0,70"
KLBNT220,"6,33"
SMALJ102,"22,39"
BBASW364,"20,04"
CVCBW165,"0,75"
KLBNT249,"8,97"
SMALJ102W2,"22,02"
BBASW366,"20,28"
CVCBW170,"0,80"
KLBNU1,"6,82"
SMALJ102W4,"23,04"
BBASW369,"20,53"
CVCBW170W1,"0,80"
KLBNU14,"2,23"
SMALJ102W5,"23,74"
BBASW371,"20,78"
CVCBW170W2,"0,80"
KLBNU149,"2,35"
SMALJ103,"21,42"
BBASW374,"21,02"
CVCBW175,"0,84"
KLBNU15,"2,60"
SMALJ103W2,"21,02"
BBASW376,"21,27"
CVCBW180,"0,89"
KLBNU152,"2,47"
SMALJ103W4,"22,13"
BBASW379,"21,51"
CVCBW180W1,"0,90"
KLBNU158,"2,85"
SMALJ103W5,"22,86"
BBASW381,"21,76"
CVCBW180W2,"0,89"
KLBNU159,"2,72"
SMALJ104,"20,46"
BBASW384,"22,01"
CVCBW185,"0,94"
KLBNU16,"3,12"
SMALJ104W2,"20,02"
BBASW386,"22,25"
CVCBW190,"0,99"
KLBNU162,"2,99"
SMALJ104W4,"21,22"
BBASW389,"22,50"
CVCBW190W1,"1,00"
KLBNU168,"3,40"
SMALJ104W5,"21,99"
BBASW391,"22,74"
CVCBW190W2,"0,99"
KLBNU169,"3,26"
SMALJ105,"19,51"
BBASW394,"22,99"
CVCBW195,"1,04"
KLBNU20,"5,76"
SMALJ105W2,"19,02"
BBASW396,"23,24"
CVCBW200,"1,09"
KLBNU203,"5,59"
SMALJ105W4,"20,32"
BBASW399,"23,48"
CVCBW200W1,"1,09"
KLBNU209,"5,94"
SMALJ105W5,"21,14"
BBASW401,"23,73"
CVCBW200W2,"1,09"
KLBNU21,"6,11"
SMALJ106,"18,56"
BBASW404,"23,98"
CVCBW205,"1,14"
KLBNU217,"6,46"
SMALJ106W2,"18,02"
BBASW406,"24,22"
CVCBW210,"1,19"
KLBNU219,"6,64"
SMALJ106W4,"19,44"
BBASW409,"24,47"
CVCBW210W1,"1,19"
KLBNU22,"6,29"
SMALJ106W5,"20,30"
BBASW411,"24,71"
CVCBW210W2,"1,19"
KLBNU224,"7,00"
SMALJ107,"17,63"
BBASW414,"24,96"
CVCBW215,"1,23"
KLBNU226,"7,19"
SMALJ107W2,"17,02"
BBASW416,"25,21"
CVCBW220,"1,28"
KLBNU229,"7,37"
SMALJ107W4,"18,56"
BBASW419,"25,45"
CVCBW220W1,"1,29"
KLBNU23,"7,74"
SMALJ107W5,"19,48"
BBASW421,"25,70"
CVCBW220W2,"1,29"
KLBNU232,"7,56"
SMALJ108,"16,70"
BBASW540,"7,60"
CVCBW225,"1,33"
KLBNU236,"7,93"
SMALJ108W2,"16,02"
BBASW710,"15,86"
CVCBW230,"1,38"
KLBNU239,"8,12"
SMALJ108W4,"17,71"
BBASX159,"1,81"
CVCBW230W1,"1,39"
KLBNU24,"8,50"
SMALJ108W5,"18,67"
BBASX161,"1,94"
CVCBW230W2,"1,39"
KLBNU242,"8,31"
SMALJ109,"15,79"
BBASX164,"2,07"
CVCBW235,"1,43"
KLBNV147,"0,67"
SMALJ109W2,"15,02"
BBASX166,"2,21"
CVCBW240,"1,48"
KLBNV149,"0,85"
SMALJ109W4,"16,86"
BBASX169,"2,35"
CVCBW240W1,"1,49"
KLBNV152,"1,05"
SMALJ109W5,"17,87"
BBASX171,"2,49"
CVCBW240W2,"1,48"
KLBNV157,"1,48"
SMALJ110,"14,89"
BBASX174,"2,65"
CVCBW245,"1,53"
KLBNV159,"1,72"
SMALJ110W2,"14,02"
BBASX176,"2,80"
CVCBW249,"1,58"
KLBNV162,"1,95"
SMALJ110W4,"16,04"
BBASX179,"2,96"
CVCBW250W1,"1,59"
KLBNV167,"2,44"
SMALJ110W5,"17,09"
BBASX18,"3,13"
CVCBW250W2,"1,58"
KLBNV169,"2,68"
SMALJ111,"14,00"
BBASX184,"3,30"
CVCBW255,"1,63"
KLBNV172,"2,93"
SMALJ111W2,"13,02"
BBASX186,"3,47"
CVCBW260,"1,68"
KLBNV177,"3,43"
SMALJ111W4,"15,23"
BBASX191,"3,84"
CVCBW260W2,"1,68"
KLBNV179,"3,67"
SMALJ111W5,"16,33"
BBASX193,"3,65"
CVCBW265,"1,73"
KLBNV181,"4,17"
SMALJ112,"13,13"
BBASX194,"4,02"
CVCBW270,"1,77"
KLBNV182,"3,92"
SMALJ112W2,"12,02"
BBASX196,"4,21"
CVCBW270W2,"1,78"
KLBNV187,"4,42"
SMALJ112W4,"14,44"
BBASX199,"4,40"
CVCBW275,"1,82"
KLBNV189,"4,67"
SMALJ112W5,"15,59"
BBASX201,"4,60"
CVCBW280,"1,87"
KLBNV191,"5,17"
SMALJ113,"12,28"
BBASX204,"4,79"
CVCBW280W2,"1,88"
KLBNV192,"4,92"
SMALJ113W2,"11,02"
BBASX206,"4,99"
CVCBW285,"1,92"
KLBNV197,"5,42"
SMALJ113W4,"13,67"
BBASX209,"5,19"
CVCBW290,"1,97"
KLBNV199,"5,67"
SMALJ113W5,"14,87"
BBASX21,"5,40"
CVCBW295,"2,02"
KLBNV202,"5,92"
SMALJ114,"11,44"
BBASX214,"5,60"
CVCBW299,"2,07"
KLBNV207,"6,42"
SMALJ114W2,"10,02"
BBASX216,"5,81"
CVCBW305,"2,12"
KLBNV209,"6,67"
SMALJ114W4,"12,92"
BBASX220W1,"6,05"
CVCBW310,"2,17"
KLBNV212,"6,92"
SMALJ114W5,"14,17"
BBASX222W4,"6,32"
CVCBW315,"2,22"
KLBNV220,"7,41"
SMALJ115,"10,64"
BBASX223,"6,03"
CVCBW325,"2,32"
KLBNV222,"7,91"
SMALJ115W2,"9,02"
BBASX225,"6,24"
CVCBW330,"2,37"
KLBNV227,"8,41"
SMALJ115W4,"12,19"
BBASX228,"6,46"
CVCBW335,"2,41"
KLBNV229,"8,66"
SMALJ115W5,"13,48"
BBASX230,"6,67"
CVCBW340,"2,46"
KLBNV232,"8,91"
SMALJ116,"9,85"
BBASX233,"6,89"
CVCBW345,"2,51"
KLBNV237,"9,41"
SMALJ116W2,"8,02"
BBASX235,"7,11"
CVCBW900W2,"0,12"
KLBNV239,"9,66"
SMALJ116W4,"11,48"
BBASX235W1,"7,41"
CVCBW950,"0,15"
KLBNV242,"9,91"
SMALJ116W5,"12,81"
BBASX24,"7,78"
CVCBX110,"0,29"
KLBNV247,"10,41"
SMALJ117,"9,09"
BBASX240,"7,56"
CVCBX115,"0,33"
KLBNV252,"10,90"
SMALJ118,"8,37"
BBASX243,"7,33"
CVCBX125,"0,40"
KLBNV257,"11,40"
SMALJ118W2,"6,02"
BBASX245,"8,01"
CVCBX135,"0,49"
KLBNV262,"11,90"
SMALJ118W4,"10,14"
BBASX248,"8,24"
CVCBX145,"0,57"
KLBNV267,"12,40"
SMALJ118W5,"11,54"
BBASX250,"8,47"
CVCBX15,"0,66"
KLBNV272,"12,90"
SMALJ119,"7,67"
BBASX253,"8,70"
CVCBX165,"0,75"
KLBNW147,"1,14"
SMALJ120,"7,01"
BBASX255,"8,94"
CVCBX175,"0,84"
KLBNW152,"1,43"
SMALJ120W2,"4,02"
BBASX258,"9,17"
CVCBX185,"0,93"
KLBNW157,"1,77"
SMALJ120W4,"8,90"
BBASX260,"9,41"
CVCBX195,"1,03"
KLBNW16,"2,73"
SMALJ120W5,"10,35"
BBASX263,"9,64"
CVCBX205,"1,12"
KLBNW161,"2,33"
SMALJ121,"6,39"
BBASX265,"9,88"
CVCBX210,"1,17"
KLBNW162,"2,13"
SMALJ122,"5,80"
BBASX268,"10,11"
CVCBX215,"1,22"
KLBNW167,"2,52"
SMALJ122W2,"2,02"
BBASX270,"10,35"
CVCBX225,"1,32"
KLBNW17,"3,59"
SMALJ122W4,"7,76"
BBASX273,"10,59"
CVCBX235,"1,41"
KLBNW171,"3,15"
SMALJ122W5,"9,24"
BBASX275,"10,83"
CVCBX245,"1,51"
KLBNW172,"2,94"
SMALJ123,"5,25"
BBASX278,"11,06"
CVCBX255,"1,60"
KLBNW177,"3,37"
SMALJ124,"4,73"
BBASX28,"11,30"
CVCBX265,"1,70"
KLBNW18,"4,05"
SMALJ124W4,"6,72"
BBASX285,"11,78"
CVCBX275,"1,80"
KLBNW182,"3,82"
SMALJ124W5,"8,22"
BBASX290,"12,26"
CVCBX285,"1,90"
KLBNW186,"4,51"
SMALJ865,"37,77"
BBASX293,"12,02"
CVCBX295,"1,99"
KLBNW187,"4,28"
SMALJ870,"37,27"
BBASX295,"12,74"
CVCBX305,"2,09"
KLBNW19,"4,98"
SMALJ875,"36,77"
BBASX298,"12,98"
CVCBX310,"2,14"
KLBNW192,"4,75"
SMALJ880,"36,27"
BBASX299,"13,22"
CXSEA101,"8,78"
KLBNW196,"5,46"
SMALJ885,"35,77"
BBASX30,"12,50"
CXSEA106,"8,30"
KLBNW197,"5,22"
SMALJ890,"35,28"
BBASX300,"11,54"
CXSEA111,"7,82"
KLBNW202,"5,70"
SMALJ895,"34,78"
BBASX303,"13,46"
CXSEA116,"7,34"
KLBNW207,"6,18"
SMALJ900,"34,28"
BBASX305,"13,70"
CXSEA121,"6,86"
KLBNW212,"6,66"
SMALJ905,"33,78"
BBASX31,"14,66"
CXSEA126,"6,38"
KLBNW220,"7,15"
SMALJ910,"33,28"
BBASX310,"14,18"
CXSEA13,"5,43"
KLBNW222,"7,64"
SMALJ915,"32,78"
BBASX313,"14,42"
CXSEA131,"5,89"
KLBNW227,"8,12"
SMALJ920,"32,28"
BBASX315,"13,94"
CXSEA137,"5,66"
KLBNW232,"8,61"
SMALJ920W2,"32,02"
BBASX318,"14,90"
CXSEA139,"5,20"
KLBNW237,"9,11"
SMALJ920W4,"32,58"
BBASX320,"15,14"
CXSEA141,"4,97"
KLBNW242,"9,60"
SMALJ920W5,"32,97"
BBASX321,"15,62"
CXSEA146,"4,52"
KLBNW247,"10,09"
SMALJ925,"31,79"
BBASX323,"15,38"
CXSEA149,"4,29"
KLBNW252,"10,58"
SMALJ930,"31,29"
BBASX324,"15,86"
CXSEA151,"4,07"
KLBNW257,"11,07"
SMALJ935,"30,79"
BBASX326,"16,10"
CXSEA154,"3,85"
KLBNW262,"11,57"
SMALJ940,"30,29"
BBASX329,"16,34"
CXSEA156,"3,64"
KLBNW267,"12,06"
SMALJ945,"29,79"
BBASX33,"17,07"
CXSEA159,"3,43"
KLBNX140,"1,13"
SMALJ950,"29,29"
BBASX331,"16,59"
CXSEA161,"3,22"
KLBNX145,"1,39"
SMALJ950W2,"29,02"
BBASX334,"16,83"
CXSEA164,"3,02"
KLBNX150,"1,67"
SMALJ950W4,"29,66"
BBASX341,"17,55"
CXSEA166,"2,82"
KLBNX155,"1,98"
SMALJ950W5,"30,13"
BBASX343,"17,31"
CXSEA169,"2,63"
KLBNX159,"2,32"
SMALJ955,"28,79"
BBASX344,"17,79"
CXSEA171,"2,45"
KLBNX160,"2,15"
SMALJ960,"28,30"
BBASX346,"18,04"
CXSEA174,"2,28"
KLBNX164,"2,69"
SMALJ960W2,"28,02"
BBASX35,"19,00"
CXSEA176,"2,11"
KLBNX165,"2,50"
SMALJ960W4,"28,70"
BBASX351,"18,52"
CXSEA179,"1,95"
KLBNX169,"3,07"
SMALJ960W5,"29,19"
BBASX353,"18,28"
CXSEA181,"1,79"
KLBNX170,"2,87"
SMALJ965,"27,80"
BBASX359,"19,25"
CXSEA184,"1,65"
KLBNX174,"3,46"
SMALJ970,"27,30"
BBASX361,"19,49"
CXSEB100,"9,09"
KLBNX175,"3,26"
SMALJ970W2,"27,02"
BBASX364,"19,73"
CXSEB105,"8,61"
KLBNX18,"3,88"
SMALJ970W4,"27,74"
BBASX365,"18,76"
CXSEB110,"8,14"
KLBNX180,"3,67"
SMALJ970W5,"28,26"
BBASX366,"19,97"
CXSEB115,"7,67"
KLBNX184,"4,30"
SMALJ975,"26,80"
BBASX369,"20,22"
CXSEB12,"7,19"
KLBNX185,"4,09"
SMALJ980,"26,31"
BBASX371,"20,46"
CXSEB124,"6,72"
KLBNX189,"4,74"
SMALJ980W2,"26,02"
BBASX374,"20,70"
CXSEB13,"6,25"
KLBNX190,"4,52"
SMALJ980W4,"26,79"
BBASX376,"20,94"
CXSEB131,"6,01"
KLBNX194,"5,19"
SMALJ980W5,"27,34"
BBASX379,"21,19"
CXSEB134,"5,79"
KLBNX195,"4,96"
SMALJ985,"25,82"
BBASX381,"21,43"
CXSEB136,"5,56"
KLBNX199,"5,65"
SMALJ990,"25,33"
BBASX384,"21,67"
CXSEB14,"5,34"
KLBNX200,"5,42"
SMALJ990W2,"25,02"
BBASX386,"21,91"
CXSEB144,"4,90"
KLBNX204,"6,11"
SMALJ990W4,"25,84"
BBASX389,"22,16"
CXSEB146,"4,68"
KLBNX205,"5,88"
SMALJ990W5,"26,43"
BBASX391,"22,40"
CXSEB15,"4,46"
KLBNX210,"6,58"
SMALJ995,"24,83"
BBASX394,"22,64"
CXSEB151,"4,25"
KLBNX215,"7,05"
SMALK100,"27,38"
BBASX396,"22,89"
CXSEB154,"4,04"
KLBNX219,"7,52"
SMALK100W1,"26,20"
BBASX399,"23,13"
CXSEB156,"3,83"
KLBNX220,"6,81"
SMALK100W2,"26,90"
BBASX401,"23,37"
CXSEB16,"3,63"
KLBNX225,"7,99"
SMALK101,"26,57"
BBASX404,"23,62"
CXSEB161,"3,43"
KLBNX230,"8,47"
SMALK102,"25,77"
BBASX406,"23,86"
CXSEB164,"3,24"
KLBNX235,"8,95"
SMALK102W1,"24,48"
BBASX409,"24,10"
CXSEB166,"3,06"
KLBNX240,"9,43"
SMALK102W2,"25,24"
BBASX411,"24,34"
CXSEB17,"2,87"
KLBNX245,"9,91"
SMALK103,"24,97"
BBASX414,"24,59"
CXSEB171,"2,70"
KLBNX250,"10,39"
SMALK104,"24,20"
BBASX416,"24,83"
CXSEB174,"2,53"
KLBNX255,"10,87"
SMALK104W1,"22,81"
BBASX419,"25,07"
CXSEB176,"2,37"
LRENA126,"4,80"
SMALK104W2,"23,63"
BBASX421,"25,32"
CXSEB18,"2,21"
LRENA129,"4,60"
SMALK105,"23,43"
BBDCA100,"9,27"
CXSEB181,"2,06"
LRENA133,"4,41"
SMALK106,"22,68"
BBDCA106,"11,02"
CXSEB184,"1,92"
LRENA135,"4,22"
SMALK106W1,"21,19"
BBDCA111,"10,54"
CXSEB850,"10,51"
LRENA138,"4,04"
SMALK106W2,"22,07"
BBDCA116,"10,30"
CXSEB900,"10,04"
LRENA140,"3,86"
SMALK107,"21,94"
BBDCA119,"10,07"
CXSEB950,"9,56"
LRENA143,"3,69"
SMALK108,"21,22"
BBDCA12,"6,67"
CXSEC1,"4,04"
LRENA145,"3,53"
SMALK108W1,"19,63"
BBDCA120,"11,50"
CXSEC100,"9,20"
LRENA148,"3,36"
SMALK108W2,"20,56"
BBDCA121,"9,83"
CXSEC105,"8,73"
LRENA150,"3,21"
SMALK109,"20,51"
BBDCA123,"6,45"
CXSEC110,"8,26"
LRENA153,"3,05"
SMALK110,"19,81"
BBDCA124,"9,60"
CXSEC115,"7,80"
LRENA155,"2,90"
SMALK110W1,"18,13"
BBDCA125,"6,23"
CXSEC120,"7,33"
LRENA158,"2,76"
SMALK110W2,"19,12"
BBDCA126,"9,37"
CXSEC125,"6,86"
LRENA160,"2,62"
SMALK111,"19,13"
BBDCA128,"6,02"
CXSEC13,"5,72"
LRENA163,"2,49"
SMALK112,"18,47"
BBDCA129,"9,14"
CXSEC130,"6,39"
LRENA169,"2,36"
SMALK112W1,"16,70"
BBDCA130,"5,80"
CXSEC132,"6,16"
LRENA17,"2,12"
SMALK112W2,"17,73"
BBDCA131,"8,91"
CXSEC135,"5,94"
LRENA171,"2,24"
SMALK113,"17,81"
BBDCA133,"5,59"
CXSEC14,"4,86"
LRENB130,"5,21"
SMALK114,"17,18"
BBDCA134,"8,68"
CXSEC140,"5,51"
LRENC137,"6,03"
SMALK114W1,"15,33"
BBDCA135,"5,38"
CXSEC145,"5,07"
LRENC149,"3,81"
SMALK114W2,"16,41"
BBDCA136,"8,46"
CXSEC15,"4,44"
LRENC150,"5,19"
SMALK115,"16,55"
BBDCA138,"5,18"
CXSEC150,"4,65"
LRENC155,"4,88"
SMALK116,"15,94"
BBDCA139,"8,23"
CXSEC155,"4,24"
LRENC170,"2,80"
SMALK116W1,"14,03"
BBDCA141,"8,01"
CXSEC16,"3,65"
LREND130,"5,66"
SMALK116W2,"15,15"
BBDCA144,"7,79"
CXSEC160,"3,84"
LRENE220,"2,55"
SMALK117,"15,35"
BBDCA145,"4,58"
CXSEC165,"3,46"
LRENF130,"6,08"
SMALK118,"14,77"
BBDCA146,"7,57"
CXSEC17,"2,93"
LRENG13,"6,27"
SMALK118W1,"12,80"
BBDCA149,"7,35"
CXSEC170,"3,10"
LRENG170,"4,14"
SMALK118W2,"13,95"
BBDCA151,"7,13"
CXSEC175,"2,77"
LRENG172,"4,03"
SMALK119,"14,20"
BBDCA154,"6,92"
CXSEC176,"2,61"
LRENH16,"4,46"
SMALK120,"13,66"
BBDCA155,"3,84"
CXSEC18,"2,31"
LRENH200,"4,04"
SMALK120W1,"11,64"
BBDCA156,"6,71"
CXSEC180,"2,46"
LRENH220,"3,36"
SMALK120W2,"12,81"
BBDCA159,"6,50"
CXSEC185,"2,17"
LRENH240,"2,81"
SMALK121,"13,12"
BBDCA161,"6,29"
CXSEC2,"3,28"
LRENI130,"6,65"
SMALK122,"12,60"
BBDCA163,"3,34"
CXSEC850,"10,60"
LRENJ105,"6,27"
SMALK122W1,"10,55"
BBDCA166,"5,89"
CXSEC900,"10,14"
LRENJ110,"5,77"
SMALK122W2,"11,75"
BBDCA169,"5,69"
CXSEC950,"9,67"
LRENJ115,"5,27"
SMALK123,"12,10"
BBDCA171,"5,50"
CXSED101,"9,19"
LRENJ115W2,"5,26"
SMALK124,"11,61"
BBDCA174,"5,30"
CXSED106,"8,73"
LRENJ115W5,"5,36"
SMALK124W1,"9,55"
BBDCA176,"5,12"
CXSED111,"8,27"
LRENJ120W2,"4,76"
SMALK124W2,"10,75"
BBDCA179,"4,93"
CXSED116,"7,81"
LRENJ120W5,"4,87"
SMALK870,"38,82"
BBDCA18,"4,24"
CXSED121,"7,35"
LRENJ121,"4,77"
SMALK880,"37,90"
BBDCA180,"6,09"
CXSED126,"6,88"
LRENJ125,"4,28"
SMALK890,"36,98"
BBDCA181,"4,76"
CXSED131,"6,42"
LRENJ125W2,"4,26"
SMALK900,"36,07"
BBDCA189,"4,41"
CXSED133,"6,20"
LRENJ125W4,"4,33"
SMALK910,"35,17"
BBDCA191,"4,08"
